date,tmax,tmin
2011-05-19,17.89417419433596,3.5874114990234602
2011-05-20,18.043267822265648,2.6833129882812727
2011-05-21,18.301721191406273,3.9314666748047102
2011-05-22,19.192651367187523,8.166314697265648
2011-05-23,19.226831054687523,6.881570434570335
2011-05-24,20.37110290527346,6.566262817382835
2011-05-25,13.60419616699221,3.6277252197265852
2011-05-26,12.009240722656273,2.6899505615234602
2011-05-27,13.276574707031273,-0.6298889160156023
2011-05-28,13.42365417480471,2.5767913818359602
2011-05-29,16.243630981445335,0.37565002441408524
2011-05-30,17.996911621093773,4.403604125976585
2011-05-31,11.77955017089846,2.0185180664062727
2011-06-01,13.00220642089846,-1.0505432128906023
2011-06-02,15.79895935058596,-0.6966918945312273
2011-06-03,17.05701599121096,4.279229736328148
2011-06-04,17.532159423828148,1.9715667724609602
2011-06-05,18.278466796875023,6.77991638183596
2011-06-06,18.338250732421898,7.421197509765648
2011-06-07,17.100854492187523,7.990197753906273
2011-06-08,10.99213562011721,2.1193176269531477
2011-06-09,8.721032714843773,1.7745758056640852
2011-06-10,13.738320922851585,2.1487365722656477
2011-06-11,16.911965942382835,3.8717132568359602
2011-06-12,17.087075805664085,4.188516235351585
2011-06-13,16.724221801757835,3.8861480712890852
2011-06-14,16.22388610839846,4.262780761718773
2011-06-15,15.751947021484398,5.82953796386721
2011-06-16,18.177529907226585,4.452432250976585
2011-06-17,13.48841247558596,1.7585540771484602
2011-06-18,14.818154907226585,-1.6171936035156023
2011-06-19,18.154702758789085,0.25823364257814774
2011-06-20,17.521997070312523,1.4889465332031477
2011-06-21,17.47333679199221,1.8676544189453352
2011-06-22,16.219628906250023,2.4107757568359602
2011-06-23,16.597375488281273,3.4168487548828352
2011-06-24,8.663858032226585,-0.013174438476539763
2011-06-25,8.548730468750023,-1.1546997070312273
2011-06-26,13.248330688476585,0.23786315917971024
2011-06-27,14.82947692871096,-1.4075073242187273
2011-06-28,16.61200866699221,2.6718231201172102
2011-06-29,17.482095336914085,4.833474731445335
2011-06-30,17.85559997558596,1.9466033935547102
2011-07-01,14.525415039062523,-1.5968994140624773
2011-07-02,16.687844848632835,-2.0134948730468523
2011-07-03,17.072671508789085,-0.5316375732421648
2011-07-04,14.630395507812523,3.2602630615234602
2011-07-05,9.339639282226585,0.5135437011718977
2011-07-06,13.924478149414085,-2.5782379150390398
2011-07-07,14.106958007812523,-0.5169586181640398
2011-07-08,13.326516723632835,-0.6543487548827898
2011-07-09,13.504190063476585,-1.3333801269531023
2011-07-10,12.913323974609398,-0.27796020507810226
2011-07-11,13.241876220703148,0.7256103515625227
2011-07-12,14.95124206542971,1.5016723632812727
2011-07-13,13.839746093750023,-1.5643829345702898
2011-07-14,13.57349548339846,-1.6185821533202898
2011-07-15,14.433831787109398,-1.8373779296874773
2011-07-16,15.028375244140648,-1.6874145507812273
2011-07-17,15.851831054687523,-1.2896789550781023
2011-07-18,16.39002380371096,1.2537933349609602
2011-07-19,17.381738281250023,1.6844879150390852
2011-07-20,18.70905456542971,0.49266967773439774
2011-07-21,19.742242431640648,3.2058959960937727
2011-07-22,19.589654541015648,4.454675292968773
2011-07-23,18.858483886718773,3.6114593505859602
2011-07-24,18.635461425781273,5.269937133789085
2011-07-25,18.132180786132835,3.4778686523437727
2011-07-26,9.97504577636721,0.7032409667968977
2011-07-27,14.668130493164085,-0.9509185791015398
2011-07-28,15.773782348632835,1.3216491699218977
2011-07-29,9.463891601562523,0.5062957763672102
2011-07-30,14.99311218261721,-2.6348175048827898
2011-07-31,15.944116210937523,-0.6290954589843523
2011-08-01,16.623269653320335,2.0796142578125227
2011-08-02,16.036920166015648,-0.7208007812499773
2011-08-03,16.205728149414085,0.21138916015627274
2011-08-04,17.269860839843773,3.5775238037109602
2011-08-05,19.516503906250023,2.3669525146484602
2011-08-06,18.325479125976585,1.4001098632812727
2011-08-07,16.10590515136721,3.9146362304687727
2011-08-08,19.148095703125023,4.696572875976585
2011-08-09,19.530267333984398,2.5508056640625227
2011-08-10,19.765969848632835,1.1613861083984602
2011-08-11,20.86091003417971,2.0530334472656477
2011-08-12,22.492044067382835,6.33130798339846
2011-08-13,22.577676391601585,5.056130981445335
2011-08-14,17.16150817871096,4.98572692871096
2011-08-15,9.560052490234398,2.0479827880859602
2011-08-16,11.412759399414085,0.30387268066408524
2011-08-17,13.918634033203148,-0.8070129394531023
2011-08-18,15.229943847656273,-1.3977569580077898
2011-08-19,18.282952880859398,1.9662261962890852
2011-08-20,21.106011962890648,5.255029296875023
2011-08-21,21.908670043945335,4.647637939453148
2011-08-22,22.843728637695335,5.27698669433596
2011-08-23,24.010186767578148,4.13471374511721
2011-08-24,17.296304321289085,2.3592315673828352
2011-08-25,22.298135375976585,3.5247131347656477
2011-08-26,26.239648437500023,4.367959594726585
2011-08-27,26.00818786621096,7.19794616699221
2011-08-28,20.514138793945335,8.907693481445335
2011-08-29,21.788552856445335,7.17737731933596
2011-08-30,25.115960693359398,8.855798339843773
2011-08-31,25.383996582031273,9.972268676757835
2011-09-01,24.740151977539085,10.804803466796898
2011-09-02,26.00824890136721,9.551263427734398
2011-09-03,23.165887451171898,7.175469970703148
2011-09-04,24.814981079101585,5.69111022949221
2011-09-05,25.547967529296898,8.105126953125023
2011-09-06,26.313623046875023,8.977471923828148
2011-09-07,26.663369750976585,5.56647644042971
2011-09-08,25.734399414062523,7.717523193359398
2011-09-09,26.76227722167971,9.594216918945335
2011-09-10,28.259194946289085,11.315942382812523
2011-09-11,25.300820922851585,10.698114013671898
2011-09-12,24.666650390625023,7.453286743164085
2011-09-13,24.83136901855471,8.093743896484398
2011-09-14,25.409082031250023,11.539453125000023
2011-09-15,24.798455810546898,10.536492919921898
2011-09-16,22.945474243164085,8.055566406250023
2011-09-17,22.554132080078148,7.809899902343773
2011-09-18,25.84565124511721,7.36805114746096
2011-09-19,24.967126464843773,8.111917114257835
2011-09-20,22.739831542968773,7.17804870605471
2011-09-21,24.388330078125023,7.274697875976585
2011-09-22,24.567727661132835,6.503320312500023
2011-09-23,24.518640136718773,9.171548461914085
2011-09-24,19.555764770507835,9.12940368652346
2011-09-25,21.578637695312523,7.858804321289085
2011-09-26,25.201211547851585,7.231286621093773
2011-09-27,27.993325805664085,10.630822753906273
2011-09-28,27.016473388671898,13.620904541015648
2011-09-29,25.899697875976585,12.216714477539085
2011-09-30,26.68000183105471,11.780511474609398
2011-10-01,23.513345336914085,11.311257934570335
2011-10-02,19.929299926757835,9.181375122070335
2011-10-03,21.946923828125023,8.485467529296898
2011-10-04,21.396951293945335,5.40125427246096
2011-10-05,19.659600830078148,6.978967285156273
2011-10-06,19.935784912109398,4.988198852539085
2011-10-07,22.679483032226585,4.880273437500023
2011-10-08,24.761376953125023,10.16687927246096
2011-10-09,26.02430114746096,8.218850708007835
2011-10-10,27.51880798339846,9.102868652343773
2011-10-11,27.362756347656273,9.625573730468773
2011-10-12,28.170495605468773,9.958184814453148
2011-10-13,27.492227172851585,11.280053710937523
2011-10-14,28.09052429199221,12.388345336914085
2011-10-15,28.645196533203148,12.412957763671898
2011-10-16,28.227838134765648,12.069604492187523
2011-10-17,26.409463500976585,12.86371765136721
2011-10-18,25.590005493164085,11.379571533203148
2011-10-19,27.004678344726585,11.89862976074221
2011-10-20,21.364236450195335,8.628900146484398
2011-10-21,23.971734619140648,6.558953857421898
2011-10-22,27.868692016601585,10.506463623046898
2011-10-23,32.619851684570335,13.906030273437523
2011-10-24,34.09932861328127,17.581445312500023
2011-10-25,33.34148559570315,15.782037353515648
2011-10-26,31.05091247558596,15.649148559570335
2011-10-27,29.610818481445335,14.383050537109398
2011-10-28,28.891137695312523,14.872964477539085
2011-10-29,26.33625183105471,15.309899902343773
2011-10-30,25.23304138183596,14.52619323730471
2011-10-31,26.756692504882835,13.192666625976585
2011-11-01,22.921502685546898,8.336709594726585
2011-11-02,23.757913208007835,9.546914672851585
2011-11-03,23.229837036132835,11.100030517578148
2011-11-04,25.955895996093773,12.46894226074221
2011-11-05,24.94751892089846,11.656243896484398
2011-11-06,26.148675537109398,7.74030456542971
2011-11-07,25.49891052246096,9.895730590820335
2011-11-08,29.760217285156273,12.365197753906273
2011-11-09,32.23749694824221,13.625573730468773
2011-11-10,31.81263122558596,14.338601684570335
2011-11-11,31.079156494140648,17.921411132812523
2011-11-12,31.218621826171898,15.73883972167971
2011-11-13,31.941400146484398,16.312036132812523
2011-11-14,27.933404541015648,13.110223388671898
2011-11-15,27.02906188964846,12.320581054687523
2011-11-16,29.374246215820335,13.796731567382835
2011-11-17,31.234979248046898,16.641046142578148
2011-11-18,31.031182861328148,17.20343933105471
2011-11-19,26.907083129882835,15.176080322265648
2011-11-20,24.253396606445335,15.917871093750023
2011-11-21,25.620721435546898,15.38099060058596
2011-11-22,22.127770996093773,12.715875244140648
2011-11-23,20.965417480468773,13.926187133789085
2011-11-24,21.90863952636721,11.619195556640648
2011-11-25,23.109033203125023,9.949380493164085
2011-11-26,24.50519714355471,10.198693847656273
2011-11-27,24.874047851562523,12.058084106445335
2011-11-28,24.767846679687523,14.448892211914085
2011-11-29,26.262322998046898,14.55646667480471
2011-11-30,22.740380859375023,14.507287597656273
2011-12-01,19.748040771484398,12.59522399902346
2011-12-02,25.863000488281273,14.324822998046898
2011-12-03,28.590692138671898,13.54352722167971
2011-12-04,23.119546508789085,14.51166687011721
2011-12-05,22.125604248046898,12.463037109375023
2011-12-06,24.90888366699221,12.99927673339846
2011-12-07,29.272241210937523,17.19074401855471
2011-12-08,27.940332031250023,16.28504333496096
2011-12-09,16.483728027343773,13.15650329589846
2011-12-10,18.427423095703148,12.946755981445335
2011-12-11,21.849420166015648,12.354333496093773
2011-12-12,25.64887390136721,11.420343017578148
2011-12-13,25.853204345703148,13.855187988281273
2011-12-14,20.596978759765648,15.588952636718773
2011-12-15,25.072671508789085,12.157342529296898
2011-12-16,26.328027343750023,10.89545593261721
2011-12-17,25.427102661132835,14.043145751953148
2011-12-18,26.50757751464846,13.55182800292971
2011-12-19,29.208276367187523,13.938760375976585
2011-12-20,27.184976196289085,16.365686035156273
2011-12-21,29.447839355468773,15.567178344726585
2011-12-22,28.05433044433596,15.780862426757835
2011-12-23,25.583169555664085,16.093682861328148
2011-12-24,21.97181091308596,13.46192321777346
2011-12-25,24.549661254882835,13.472833251953148
2011-12-26,23.251733398437523,15.59259948730471
2011-12-27,22.818841552734398,15.92426452636721
2011-12-28,23.636376953125023,15.718011474609398
2011-12-29,23.842095947265648,15.281701660156273
2011-12-30,21.723489379882835,15.633813476562523
2012-01-01,25.615106201171898,15.223321533203148
2012-01-02,26.78608093261721,14.481469726562523
2012-01-03,28.58014831542971,14.279962158203148
2012-01-04,27.846414184570335,15.250100708007835
2012-01-05,29.686181640625023,15.443261718750023
2012-01-06,28.478631591796898,15.055474853515648
2012-01-07,26.10614929199221,15.794351196289085
2012-01-08,25.609658813476585,16.33143005371096
2012-01-09,23.571466064453148,16.378381347656273
2012-01-10,26.691857910156273,15.730523681640648
2012-01-11,27.346154785156273,16.146646118164085
2012-01-12,28.312890625000023,16.13703308105471
2012-01-13,26.53418884277346,16.61701354980471
2012-01-14,24.91315612792971,15.30365905761721
2012-01-15,25.020989990234398,14.205545043945335
2012-01-16,25.031396484375023,12.597680664062523
2012-01-17,24.06916198730471,14.52356872558596
2012-01-18,23.711389160156273,14.402566528320335
2012-01-19,22.91950378417971,13.421655273437523
2012-01-20,25.99738464355471,14.662149047851585
2012-01-21,25.395852661132835,13.107278442382835
2012-01-22,25.53070983886721,15.08887634277346
2012-01-23,24.231988525390648,16.373147583007835
2012-01-24,23.71857604980471,16.443231201171898
2012-01-25,23.24872741699221,15.34967956542971
2012-01-26,23.178811645507835,14.284951782226585
2012-01-27,24.32410583496096,12.742044067382835
2012-01-28,25.266702270507835,13.36280212402346
2012-01-29,23.509210205078148,13.785058593750023
2012-01-30,26.418634033203148,13.226831054687523
2012-01-31,28.23578796386721,17.241174316406273
2012-02-01,25.08704528808596,14.452722167968773
2012-02-02,26.146783447265648,16.221780395507835
2012-02-03,24.918130493164085,15.904565429687523
2012-02-04,25.76258239746096,15.77509460449221
2012-02-05,26.21076354980471,17.349267578125023
2012-02-06,25.583520507812523,16.868142700195335
2012-02-07,24.864663696289085,16.313699340820335
2012-02-08,25.280923461914085,15.61182556152346
2012-02-09,24.017007446289085,17.527062988281273
2012-02-10,22.040979003906273,16.914392089843773
2012-02-11,24.079064941406273,12.324060058593773
2012-02-12,25.110070800781273,9.60468444824221
2012-02-13,25.97278747558596,9.77942810058596
2012-02-14,25.57801208496096,15.067788696289085
2012-02-15,28.485757446289085,14.328286743164085
2012-02-16,27.098168945312523,16.36457214355471
2012-02-17,27.504846191406273,16.301309204101585
2012-02-18,25.97773132324221,15.40772399902346
2012-02-19,24.806542968750023,16.174249267578148
2012-02-20,25.72681579589846,15.754296875000023
2012-02-21,26.457025146484398,14.741006469726585
2012-02-22,26.81464538574221,15.815332031250023
2012-02-23,28.639550781250023,15.285562133789085
2012-02-24,24.373941040039085,15.570428466796898
2012-02-25,27.098474121093773,14.146829223632835
2012-02-26,26.060708618164085,15.29822692871096
2012-02-27,25.849710083007835,15.306787109375023
2012-02-28,25.630166625976585,12.941812133789085
2012-02-29,23.85675964355471,13.739190673828148
2012-03-01,23.656472778320335,14.396813964843773
2012-03-02,26.51667175292971,13.870217895507835
2012-03-03,26.181298828125023,12.00483093261721
2012-03-04,30.077676391601585,12.087014770507835
2012-03-05,28.510369873046898,13.926354980468773
2012-03-06,23.20636901855471,16.118707275390648
2012-03-07,24.545159912109398,14.342630004882835
2012-03-08,26.12268981933596,14.262185668945335
2012-03-09,27.733377075195335,14.204690551757835
2012-03-10,27.69580993652346,13.127725219726585
2012-03-11,24.532159423828148,14.235131835937523
2012-03-12,23.67048034667971,12.52637634277346
2012-03-13,27.628869628906273,12.061364746093773
2012-03-14,25.60932312011721,13.576577758789085
2012-03-15,18.133416748046898,13.123101806640648
2012-03-16,18.879495239257835,12.627038574218773
2012-03-17,25.16126403808596,11.310037231445335
2012-03-18,24.989114379882835,8.418801879882835
2012-03-19,24.45984802246096,10.700357055664085
2012-03-20,25.504663085937523,11.971276855468773
2012-03-21,24.45813903808596,13.088601684570335
2012-03-22,25.237695312500023,13.30176696777346
2012-03-23,25.497674560546898,12.64142761230471
2012-03-24,25.386880493164085,12.453485107421898
2012-03-25,24.243737792968773,12.929925537109398
2012-03-26,25.237268066406273,13.104425048828148
2012-03-27,25.507791137695335,12.929132080078148
2012-03-28,24.108377075195335,16.47248229980471
2012-03-29,20.161492919921898,13.428033447265648
2012-03-30,23.14527282714846,11.698632812500023
2012-03-31,18.757974243164085,9.41571960449221
2012-04-01,19.44007263183596,8.422113037109398
2012-04-02,18.950891113281273,11.215554809570335
2012-04-03,21.052667236328148,7.363763427734398
2012-04-04,22.593728637695335,9.787866210937523
2012-04-05,23.08960876464846,9.45606384277346
2012-04-06,21.398645019531273,8.724176025390648
2012-04-07,21.256677246093773,7.725488281250023
2012-04-08,22.390069580078148,8.806680297851585
2012-04-09,22.491662597656273,8.753076171875023
2012-04-10,20.168206787109398,5.489862060546898
2012-04-11,21.890496826171898,5.811196899414085
2012-04-12,21.738732910156273,5.920831298828148
2012-04-13,20.323114013671898,7.532449340820335
2012-04-14,20.06141052246096,6.816384887695335
2012-04-15,22.126702880859398,10.44074401855471
2012-04-16,22.074304199218773,7.95655212402346
2012-04-17,21.90204772949221,8.58130798339846
2012-04-18,21.983605957031273,9.226403808593773
2012-04-19,22.100000000000023,7.756631469726585
2012-04-20,23.04169616699221,8.458963012695335
2012-04-21,21.903100585937523,10.09259948730471
2012-04-22,20.934960937500023,9.324014282226585
2012-04-23,19.34400329589846,8.603112792968773
2012-04-24,17.83863220214846,11.399209594726585
2012-04-25,18.562341308593773,9.671594238281273
2012-04-26,20.04084167480471,6.831399536132835
2012-04-27,21.15674743652346,8.502481079101585
2012-04-28,23.85047302246096,11.443017578125023
2012-04-29,25.140405273437523,12.635736083984398
2012-04-30,25.98951110839846,15.521951293945335
2012-05-01,26.122659301757835,13.01880798339846
2012-05-02,24.716943359375023,10.850183105468773
2012-05-03,25.174966430664085,9.859231567382835
2012-05-04,25.803826904296898,12.138726806640648
2012-05-05,26.92652282714846,15.058816528320335
2012-05-06,25.180276489257835,9.381646728515648
2012-05-07,24.841577148437523,11.750222778320335
2012-05-08,22.104150390625023,8.89246520996096
2012-05-09,23.268045043945335,8.538171386718773
2012-05-10,22.944482421875023,9.192346191406273
2012-05-11,22.05646667480471,7.914346313476585
2012-05-12,19.734704589843773,7.65058288574221
2012-05-13,19.17658386230471,9.847528076171898
2012-05-14,19.99830017089846,9.93903503417971
2012-05-15,18.92835388183596,5.297113037109398
2012-05-16,18.458123779296898,3.2129455566406477
2012-05-17,20.374246215820335,7.588586425781273
2012-05-18,20.654336547851585,4.94526062011721
2012-05-19,21.96662292480471,4.569055175781273
2012-05-20,19.466775512695335,4.177957153320335
2012-05-21,16.712075805664085,0.7861572265625227
2012-05-22,17.20520935058596,2.6323028564453352
2012-05-23,19.233621215820335,5.476403808593773
2012-05-24,21.788980102539085,3.9554687500000227
2012-05-25,21.127297973632835,4.031274414062523
2012-05-26,21.00873718261721,4.85364685058596
2012-05-27,19.156472778320335,4.00550231933596
2012-05-28,17.584283447265648,3.8485504150390852
2012-05-29,17.630532836914085,5.778100585937523
2012-05-30,20.179742431640648,4.25562438964846
2012-05-31,18.848931884765648,4.026177978515648
2012-06-01,18.354043579101585,5.405633544921898
2012-06-02,18.71186218261721,3.5508666992187727
2012-06-03,20.110391235351585,3.3624969482422102
2012-06-04,18.095574951171898,4.84095153808596
2012-06-05,18.01160583496096,4.929849243164085
2012-06-06,17.468865966796898,3.6094909667968977
2012-06-07,17.479211425781273,2.9567504882812727
2012-06-08,17.579751586914085,5.48206481933596
2012-06-09,8.993127441406273,0.48511657714846024
2012-06-10,11.671350097656273,-0.9696563720702898
2012-06-11,14.30182800292971,-2.6087707519531023
2012-06-12,17.618127441406273,1.9214263916015852
2012-06-13,19.469323730468773,0.06514892578127274
2012-06-14,15.620568847656273,0.7266937255859602
2012-06-15,14.628137207031273,2.6170898437500227
2012-06-16,15.450646972656273,2.7572265625000227
2012-06-17,15.074380493164085,4.025506591796898
2012-06-18,18.600518798828148,4.896173095703148
2012-06-19,17.984521484375023,6.416726684570335
2012-06-20,18.60804138183596,4.860559082031273
2012-06-21,15.226419067382835,4.990075683593773
2012-06-22,15.36188659667971,6.93512878417971
2012-06-23,17.195642089843773,6.481988525390648
2012-06-24,12.899560546875023,1.3975311279297102
2012-06-25,12.311120605468773,-0.44142761230466476
2012-06-26,16.06446228027346,-0.5530303955077898
2012-06-27,19.060601806640648,0.22557983398439774
2012-06-28,18.91620788574221,0.5154815673828352
2012-06-29,21.179177856445335,4.70813903808596
2012-06-30,22.00678405761721,6.464334106445335
2012-07-01,21.316201782226585,4.12043151855471
2012-07-02,21.035577392578148,7.60682067871096
2012-07-03,20.769692993164085,8.292718505859398
2012-07-04,20.207437133789085,5.043969726562523
2012-07-05,21.15082702636721,6.042138671875023
2012-07-06,18.92963562011721,3.2342926025390852
2012-07-07,19.238549804687523,4.196023559570335
2012-07-08,15.01545104980471,4.44770202636721
2012-07-09,18.15448913574221,0.5930267333984602
2012-07-10,18.778192138671898,3.9487243652343977
2012-07-11,19.03077087402346,4.688134765625023
2012-07-12,17.653176879882835,2.5256286621093977
2012-07-13,16.663491821289085,5.337564086914085
2012-07-14,13.13446960449221,1.6747375488281477
2012-07-15,11.510232543945335,1.3858581542968977
2012-07-16,13.024804687500023,0.37426147460939774
2012-07-17,17.14911804199221,-2.4414123535156023
2012-07-18,17.542260742187523,0.30288085937502274
2012-07-19,18.479531860351585,3.2439208984375227
2012-07-20,18.349099731445335,1.2622924804687727
2012-07-21,20.22998962402346,4.801843261718773
2012-07-22,20.517480468750023,4.516259765625023
2012-07-23,20.058129882812523,0.49535522460939774
2012-07-24,17.307550048828148,2.2575622558593977
2012-07-25,18.941094970703148,3.5461059570312727
2012-07-26,19.158166503906273,3.1747375488281477
2012-07-27,18.871942138671898,1.3221527099609602
2012-07-28,18.999230957031273,0.7944122314453352
2012-07-29,17.87055358886721,1.9171081542968977
2012-07-30,18.125695800781273,5.15436706542971
2012-07-31,18.554864501953148,2.7333312988281477
2012-08-01,14.701760864257835,-0.24739685058591476
2012-08-02,19.684671020507835,-1.7788909912109148
2012-08-03,20.735269165039085,3.9041992187500227
2012-08-04,22.383996582031273,5.642205810546898
2012-08-05,21.560540771484398,7.954339599609398
2012-08-06,16.243890380859398,2.1786590576172102
2012-08-07,5.372735595703148,-0.8809722900390398
2012-08-08,10.468377685546898,1.5014892578125227
2012-08-09,15.252786254882835,0.8648162841797102
2012-08-10,18.110192871093773,1.5852447509765852
2012-08-11,20.262506103515648,1.9119659423828352
2012-08-12,10.640649414062523,0.27738342285158524
2012-08-13,17.522973632812523,-1.1590332031249773
2012-08-14,19.784814453125023,0.03261718750002274
2012-08-15,22.781045532226585,3.1677490234375227
2012-08-16,20.49506530761721,4.824243164062523
2012-08-17,21.809793090820335,0.8947692871093977
2012-08-18,19.170388793945335,6.372354125976585
2012-08-19,21.725915527343773,4.326593017578148
2012-08-20,24.968774414062523,7.278161621093773
2012-08-21,25.301736450195335,13.091119384765648
2012-08-22,23.913873291015648,9.427117919921898
